cik,Coname,pct_final_revision_down,pct_final_revision_up,percent_final_price_revision,number_of_price_updates,date_trading,open_return,close_return,SIC,FF49_industry,VC,underwriter_rank_single,underwriter_rank_avg,underwriter_rank_med,underwriter_num_leads,underwriter_collective_rank,share_overhang,total_dual_class_shares,proceeds,market_cap,liab_over_assets,EPS,sales,M3_IPO_volume,M3_indust_rets,M3_initial_returns,M3_pct_above_midpoint
0827871,"EAGLE PHARMACEUTICALS, INC.",0.0,0.0,0.0,0,2014-02-12,3.3333332538604736,-14.466666221618652,2834,Drugs,1,7.500999927520753,7.300000190734862,7.300000190734862,2,14.5,4.154848575592041,13918742.0,50250000.0,208781130.0,0.9569836082977496,-0.2338675434892033,5491565.0,14.666666984558105,2.696666717529297,24.16666603088379,35.0
0842633,TRIMAS CORP,8.333333333333332,0.0,-8.333333333333332,1,2007-05-18,5.0,6.8181819915771475,3790,Autos,0,9.00100040435791,4.5,4.5,2,9.0,2.887227296829224,31759500.0,132000000.0,381114000.0,0.8159289312771604,0.22198082463514854,286690000.0,15.333333015441895,4.099999904632568,7.9000000953674325,46.0
0847935,ALLION HEALTHCARE INC,0.0,0.0,0.0,0,2005-06-22,7.692307472229004,26.923076629638672,5912,Rtail,1,8.00100040435791,8.0,8.0,1,8.0,2.9737389087677,11894956.0,52000000.0,154634428.0,0.6579659972656833,0.0011009708652978624,22695749.0,8.0,0.4433333277702332,9.366666793823242,31.0
0854709,DAYTON SUPERIOR CORP,14.285714285714285,0.0,-14.285714285714285,1,2006-12-20,0.0,-4.166666507720946,3440,BldMt,0,7.000999927520753,7.0,7.0,1,7.0,2.391500949859619,18773284.0,109900000.0,262825976.0,1.5776448464805628,-0.4220359101795935,363187000.0,21.33333396911621,3.3866667747497563,15.833333015441895,40.33333206176758
0858339,CAESARS ENTERTAINMENT CORP,0.0,0.0,0.0,0,2012-02-08,0.6666666865348816,71.0,7990,Fun,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,69.02478790283203,125025504.0,16301817.0,1125229536.0,0.9569772154880638,-3.7696308746733775,7612800000.0,8.666666984558105,4.603333473205566,10.300000190734863,29.0
0860730,"HCA HOLDINGS, INC.",0.0,5.263157894736842,5.263157894736842,1,2011-03-10,4.0,3.400000095367432,8062,Hlth,0,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,4.082449436187743,515205088.0,3596700000.0,14683345008.0,1.4466292134831462,3.0531530775565634,30683000000.0,9.666666984558104,5.960000038146973,10.733333587646484,42.66666793823242
0867773,SUNPOWER CORP,0.0,38.46153846153847,38.46153846153847,2,2005-11-17,55.55555725097656,41.38888931274414,3674,Chips,1,9.00100040435791,8.5,8.5,2,17.0,1.009954810142517,7776652.0,100100000.0,101096476.0,0.3178522235638914,-1.9549543942560368,49395000.0,17.0,-2.2300000190734863,9.366666793823242,37.33333206176758
0868857,AECOM TECHNOLOGY CORP,0.0,5.263157894736842,5.263157894736842,1,2007-05-10,5.5,5.5,8711,BusSv,1,9.00100040435791,5.699999809265138,5.699999809265138,3,17.0,2.6268904209136963,92335200.0,667850000.0,1754368800.0,0.6212525214382457,0.5059608903213509,2022258000.0,11.333333015441895,1.2999999523162842,11.899999618530273,57.66666793823242
0880059,EDUCATION MANAGEMENT CORPORATION,5.263157894736842,0.0,-5.263157894736842,1,2009-10-02,13.88888931274414,20.94444465637207,8200,PerSv,1,9.00100040435791,9.0,9.0,1,9.0,6.988513946533202,139770272.0,380000000.0,2655635168.0,0.6533096707422796,0.7469757231351742,2011458000.0,2.6666667461395264,3.5366666316986084,6.666666507720947,44.33333206176758
0880177,PEREGRINE SEMICONDUCTOR CORP,6.666666666666668,0.0,-6.666666666666668,1,2012-08-08,7.142857074737549,5.0714287757873535,3674,Chips,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,5.558196544647217,30570080.0,82500000.0,458551200.0,0.7770942328750456,-0.10035956726315404,80334000.0,6.0,-2.440000057220459,14.366666793823242,52.0
0883981,MORTONS RESTAURANT GROUP INC,0.0,13.333333333333336,13.333333333333336,1,2006-02-09,17.647058486938477,5.294117450714111,5812,Meals,1,7.000999927520753,7.0,7.0,1,7.0,1.7008452415466309,16098500.0,141975000.0,241477500.0,0.6359746244538871,0.08814485821660402,217122000.0,12.333333015441895,4.023333549499512,15.233333587646484,41.33333206176758
0884909,HOME DIAGNOSTICS INC,20.0,0.0,-20.0,1,2006-09-21,0.0,5.083333492279053,3845,MedEq,0,9.00100040435791,9.0,9.0,1,9.0,2.663989782333374,17580966.0,98992305.0,263714490.0,0.3729530985133017,0.1813555637386478,55701454.0,14.0,-3.1633334159851074,7.166666507720947,34.0
0885306,CYNOSURE INC,0.0,15.384615384615385,15.384615384615385,1,2005-12-09,13.266666412353516,26.20000076293945,3845,MedEq,1,0.0,0.0,0.0,1,0.0,1.0,5000000.0,65000000.0,65000000.0,0.5206325169632197,0.326,40121000.0,13.666666984558105,-1.086666703224182,12.833333015441895,34.33333206176758
0890264,EXA CORP,16.666666666666664,0.0,-16.666666666666664,1,2012-06-28,0.0,-2.0,7372,Softw,0,7.000999927520753,7.0,7.0,1,7.0,2.1109056472778316,13193161.0,75000000.0,158317932.0,1.0555694631620878,0.0008048109168075793,11266486.0,7.0,-1.5266666412353516,15.0,48.33333206176758
0890640,COREL CORP,15.789473684210524,0.0,-15.789473684210524,2,2006-04-26,-4.0,-0.9375,7372,Softw,1,9.00100040435791,9.0,9.0,1,9.0,3.768065690994263,24492428.0,123500000.0,465356132.0,1.7053692608163131,-0.35737575711154485,164044000.0,11.666666984558105,-1.0833333730697632,9.533333778381348,45.33333206176758
0892553,CHART INDUSTRIES INC,25.0,0.0,-25.0,1,2006-07-26,0.0,1.3333333730697632,3443,FabPr,0,9.00100040435791,8.300000190734862,8.300000190734862,3,25.0,2.0470433235168457,25588044.0,250000000.0,511760880.0,0.8108922851010613,0.2362431454315148,120840000.0,14.0,-3.546666622161865,7.166666507720947,34.0
0895126,CHESAPEAKE ENERGY CORP,5.0,0.0,-5.0,1,2011-11-14,37.68421173095703,35.105262756347656,1311,Oil,1,9.00100040435791,8.0,8.0,2,16.0,1.7531249523162842,35062500.0,400000000.0,701250000.0,0.0,0.0,0.0,1.0,-1.8766666650772093,15.966666221618652,0.0
0902622,ICAGEN INC,27.27272727272727,0.0,-27.27272727272727,1,2005-02-03,0.625,-8.75,2834,Drugs,1,9.00100040435791,9.0,9.0,1,9.0,4.288741111755371,21443706.0,55000000.0,235880766.0,0.4872167845960405,-0.5704237877538518,3582000.0,14.333333015441895,0.09000000357627869,15.466666221618652,55.66666793823242
0923144,WILLIAMS SCOTSMAN INTERNATIONAL INC,5.882352941176473,0.0,-5.882352941176473,1,2005-09-20,-0.875,-0.125,7359,BusSv,0,8.00100040435791,5.300000190734863,5.300000190734863,3,16.0,2.526390790939331,38719052.0,260539229.0,658223884.0,0.9878269317386306,-0.09049808347580413,261116000.0,18.66666603088379,2.616666555404663,11.199999809265137,45.66666793823242
0929186,FIRST MERCURY FINANCIAL CORP,0.0,0.0,0.0,0,2006-10-18,11.764705657958984,14.70588207244873,6331,Insur,0,9.00100040435791,8.0,8.0,2,16.0,1.6356009244918823,15874949.0,164999994.0,269874133.0,0.0,0.0,0.0,10.0,2.2266666889190674,14.06666660308838,50.0
0937098,TRINET GROUP INC,0.0,0.0,0.0,0,2014-03-27,15.625,19.375,7374,BusSv,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,4.55501651763916,68325248.0,240000000.0,1093203968.0,1.188439979982408,0.19241788921132053,1644275000.0,19.33333396911621,-0.5366666913032532,21.933332443237305,36.66666793823242
0937556,MASIMO CORP,0.0,0.0,0.0,0,2007-08-08,11.764705657958984,22.941177368164066,3845,MedEq,1,9.00100040435791,5.300000190734863,5.300000190734863,3,16.0,4.4321932792663565,52816788.0,202582642.0,897885396.0,0.5652405397766487,0.1722369031604118,58954000.0,18.33333396911621,-0.7733333110809326,11.56666660308838,40.33333206176758
0946492,NATIONAL ATLANTIC HOLDINGS CORP,20.0,0.0,-20.0,1,2005-04-21,0.0,-1.5833333730697632,6331,Insur,0,0.0,0.0,0.0,1,0.0,1.6431564092636108,10926990.0,99750000.0,163904850.0,0.8045954166810687,1.596780083078689,208672000.0,14.333333015441895,1.5366666316986084,15.43333339691162,46.66666793823242
1004724,"ADCARE HEALTH SYSTEMS, INC",5.0,0.0,-5.0,2,2006-11-10,0.0,2.6315789222717285,8051,Hlth,1,3.000999927520752,2.5,2.5,2,5.0,5.264715671539307,3701095.0,7733000.0,40712045.0,0.9355185842148304,-0.3452659280564265,11010935.0,12.666666984558105,0.013333333656191826,11.466666221618652,40.33333206176758
1004945,LUMENIS LTD,25.0,0.0,-25.0,1,2014-02-27,4.166666507720946,1.25,3845,MedEq,1,9.00100040435791,8.5,8.5,3,25.5,1.5153015851974487,9470635.0,100000000.0,151530160.0,0.9142628787328344,1.8365188817856464,265356000.0,14.666666984558105,1.8866666555404663,20.36666679382324,26.66666603088379
1007019,COFFEE HOLDING CO INC,0.0,0.0,0.0,0,2005-05-03,0.0,4.0,5140,Whlsl,0,3.000999927520752,3.0,3.0,1,3.0,3.7927358150482178,5309830.0,7700000.0,29204065.0,0.6696465956586954,0.07576155922129334,8060280.0,15.666666984558105,1.3166667222976685,14.633333206176758,32.66666793823242
1008848,ACORDA THERAPEUTICS INC,50.0,0.0,-50.0,2,2006-02-10,2.8333332538604736,12.0,2836,Drugs,1,8.00100040435791,8.0,8.0,1,8.0,3.46309494972229,19047022.0,66000000.0,228564264.0,1.6525690469413892,-1.3631414926700878,3239091.0,12.333333015441895,2.053333282470703,15.233333587646484,41.33333206176758
1009667,AMCOMP INC /FL,10.0,0.0,-10.0,1,2006-02-10,0.2222222238779068,0.0,6331,Insur,0,0.0,0.0,0.0,1,0.0,1.4817513227462769,15558389.0,105000000.0,155583890.0,0.8810445295971564,0.7793866061582597,198338000.0,12.333333015441895,1.190000057220459,15.233333587646484,41.33333206176758
1018979,AMERISAFE INC,10.0,0.0,-10.0,1,2005-11-18,0.2222222238779068,0.0,6331,Insur,0,7.000999927520753,3.5,3.5,2,7.0,2.178006649017334,17424054.0,80000000.0,174240540.0,0.8924218482779884,0.030188152539013018,203118000.0,17.0,1.7633333206176758,9.366666793823242,37.33333206176758
1024305,COTY INC.,0.0,0.0,0.0,0,2013-06-13,0.0,-0.8000000119209291,2844,Hshld,0,9.00100040435791,6.5999999046325675,6.5999999046325675,4,26.5,1.2638325691223145,72219008.0,999999997.5,1263832640.0,0.7731510745891277,3.5738513605725517,3590300000.0,12.0,1.1066666841506958,14.833333015441895,48.33333206176758
1028318,MICRUS ENDOVASCULAR CORP,15.384615384615385,0.0,-15.384615384615385,1,2005-06-16,0.5454545617103577,0.09090909361839294,3841,MedEq,1,7.000999927520753,6.0,6.0,2,12.0,4.2126216888427725,13691021.0,42250000.0,177983273.0,0.2986834150601196,-0.4896639921887491,24012000.0,8.0,-0.4666666686534882,9.366666793823242,31.0
1029299,"DELTEK, INC",0.0,0.0,0.0,0,2007-11-01,0.0,-0.2777777910232544,7372,Softw,1,9.00100040435791,9.0,9.0,1,9.0,4.78156042098999,43034040.0,162000000.0,774612720.0,2.12886954580962,0.22238209566194567,130823000.0,9.666666984558104,6.143333435058594,32.233333587646484,40.0
1044378,BIOCEPT INC,9.090909090909092,0.0,-9.090909090909092,2,2014-02-05,0.0,-6.0,2835,Drugs,1,4.000999927520752,3.5,3.5,2,7.0,2.380188465118408,4522358.0,20900000.0,49745938.0,10.484760716801668,-1.4950550133359632,115445.0,18.66666603088379,4.133333206176759,25.33333396911621,52.0
1045829,VANGUARD HEALTH SYSTEMS INC,18.181818181818183,0.0,-18.181818181818183,1,2011-06-22,0.0555555559694767,0.2777777910232544,8062,Hlth,1,8.50100040435791,8.300000190734862,8.300000190734862,2,16.5,2.859282732009888,71482072.0,550000000.0,1572605584.0,1.044832059968286,0.02238323477808533,3394100000.0,8.666666984558105,-0.4533333480358124,13.233333587646484,48.0
1051251,J CREW GROUP INC,0.0,25.0,25.0,1,2006-06-28,25.25,27.75,5600,Rtail,1,9.00100040435791,8.5,8.5,2,17.0,2.9193615913391118,54884000.0,300800000.0,878144000.0,2.385592223654939,0.14208148094162232,240687000.0,14.0,-0.8333333134651184,7.166666507720947,34.0
1051514,"MELA SCIENCES, INC. /NY",54.54545454545454,0.0,-54.54545454545454,4,2005-10-28,30.0,54.20000076293945,3841,MedEq,1,5.000999927520752,5.0,5.0,2,10.0,2.628290891647339,10513164.0,44000000.0,115644804.0,0.2492607182348965,-0.267198057597123,0.0,13.666666984558105,1.7400000095367432,9.533333778381348,38.0
1058090,CHIPOTLE MEXICAN GRILL INC,0.0,33.33333333333333,33.33333333333333,2,2006-01-26,104.5454559326172,100.0,5812,Meals,1,9.00100040435791,7.5,7.5,2,15.0,4.124317169189453,32494620.0,130000002.0,536161230.0,0.1990548097380957,1.0289087855158792,454382000.0,13.0,2.6600000858306885,13.399999618530273,35.66666793823242
1061027,SUNESIS PHARMACEUTICALS INC,30.0,0.0,-30.0,1,2005-09-27,1.2857142686843872,-7.142857074737549,2834,Drugs,1,8.00100040435791,7.0,7.0,2,14.0,3.5759668350219727,21455800.0,60000000.0,214558000.0,0.653657204906599,-0.7709912005145462,8654235.0,17.66666603088379,0.6666666865348816,10.06666660308838,47.33333206176758
1062613,FAIRPOINT COMMUNICATIONS INC,2.631578947368421,0.0,-2.631578947368421,1,2005-02-04,0.0,-2.4324324131011963,4813,Telcm,1,9.00100040435791,9.0,9.0,2,18.0,1.397017240524292,34925432.0,475000000.0,663583208.0,1.1937185061805209,-0.3701027950062293,188838000.0,14.333333015441895,1.2866666316986084,15.466666221618652,55.66666793823242
1062781,ULTRAPETROL BAHAMAS LTD,21.428571428571427,0.0,-21.428571428571427,1,2006-10-13,0.0,-4.1818180084228525,4400,Trans,0,8.00100040435791,8.0,8.0,2,16.0,2.240000009536743,28000000.0,175000000.0,392000000.0,0.8416476715204653,0.18964285714285714,77156000.0,6.0,-2.883333444595337,8.666666984558105,39.0
1063494,"KBW, INC.",0.0,5.0,5.0,1,2006-11-09,23.80952453613281,27.761905670166016,6211,Fin,0,7.000999927520753,3.5,3.5,2,7.0,4.496925354003906,30579092.0,136000000.0,611581840.0,0.5469235170458563,0.6066236368300275,193145000.0,10.0,5.493333339691162,14.06666660308838,50.0
1069899,PHIBRO ANIMAL HEALTH CORP,16.666666666666664,0.0,-16.666666666666664,2,2014-04-11,10.0,13.333333015441895,2833,Drugs,0,9.00100040435791,8.100000381469728,8.100000381469728,4,32.5,2.9666533470153813,37811160.0,229417056.0,680600880.0,1.1321220893957922,0.21541259247269853,334970000.0,19.33333396911621,1.9333332777023315,21.933332443237305,36.66666793823242
1070081,"PTC THERAPEUTICS, INC.",0.0,3.448275862068965,3.448275862068965,1,2013-06-20,5.333333492279053,9.93333339691162,2836,Drugs,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,2.8282597064971924,23678190.0,121394000.0,343333755.0,0.5062677128729769,-0.6201713475565489,7141664.0,15.0,0.9833333492279052,16.633333206176758,44.66666793823242
1071411,FUSION TELECOMMUNICATIONS INTERNATIONAL INC,0.0,7.500000000000003,7.500000000000003,1,2005-02-15,-13.17829418182373,-10.077519416809082,4899,Telcm,1,3.000999927520752,3.0,3.0,1,3.0,7.309321880340576,26313558.0,21600000.0,157881348.0,1.7649364121707607,-0.08462614595867271,39328800.0,14.333333015441895,2.740000009536743,15.43333339691162,46.66666793823242
1080131,"INTERNET BRANDS, INC.",27.27272727272727,0.0,-27.27272727272727,1,2007-11-16,0.0,0.0,7370,Softw,1,7.000999927520753,6.5,6.5,2,13.0,6.961316108703612,41767896.0,66000000.0,459446856.0,0.06404995694363373,-0.0588250842225809,64998000.0,9.666666984558104,6.143333435058594,32.233333587646484,40.0
1080747,GREENWAY MEDICAL TECHNOLOGIES INC,16.666666666666664,0.0,-16.666666666666664,1,2012-02-02,1.0,30.0,7373,Softw,0,9.00100040435791,8.300000190734862,8.300000190734862,3,25.0,4.176987171173097,27846584.0,80000004.0,334159008.0,0.2769351047803713,-0.01458247086967651,25649970.0,7.0,0.3033333420753479,6.5333333015441895,37.0
1082526,SCIQUEST INC,9.523809523809524,0.0,-9.523809523809524,1,2010-09-24,21.052631378173828,29.157894134521484,7372,Softw,1,7.000999927520753,7.0,7.0,1,7.0,3.3887481689453125,20332488.0,63000000.0,213491124.0,0.6544718845620078,0.15758032169993166,20688000.0,6.333333492279053,5.4666666984558105,12.633333206176758,23.0
1082754,TEAM HEALTH HOLDINGS INC.,20.0,0.0,-20.0,1,2009-12-16,0.0,6.75,7361,BusSv,0,9.00100040435791,6.4000000953674325,6.4000000953674325,4,25.5,4.6918044090271,62401000.0,199500000.0,936015000.0,1.2852486541928343,0.8850979952244356,1868002000.0,8.333333015441895,2.426666736602783,4.766666889190674,19.33333396911621
1084727,NEXITY FINANCIAL CORP,0.0,0.0,0.0,0,2005-09-21,1.9375,1.5625,6020,Banks,0,7.000999927520753,7.0,7.0,1,7.0,4.971975326538086,8452358.0,27200000.0,135237728.0,0.9436437492221011,0.2703542609056549,19005160.0,17.66666603088379,-0.9033333063125608,10.06666660308838,47.33333206176758
1084817,RESPONSYS INC,0.0,29.72972972972973,29.72972972972973,2,2011-04-21,33.33333206176758,28.33333396911621,7372,Softw,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,6.662985324859619,44106656.0,61231799.5,407986568.0,0.26043115438108483,0.1949365646763155,94071000.0,9.333333015441896,1.4900000095367432,12.300000190734865,48.0
1086142,"DUOYUAN PRINTING, INC.",10.526315789473683,0.0,-10.526315789473683,1,2009-11-06,0.0,-8.588234901428223,3555,Mach,0,7.000999927520753,5.5,5.5,2,11.0,4.8598899841308585,31375050.0,61331221.0,298062975.0,0.13502244540072414,1.0389403044776024,106590583.0,6.333333492279053,3.4566667079925537,6.766666889190674,50.33333206176758
1086909,"BROADSOFT, INC.",10.0,0.0,-10.0,1,2010-06-16,-8.333333015441895,-7.777777671813965,7372,Softw,1,9.00100040435791,8.5,8.5,2,17.0,3.295695781707764,24717720.0,75000000.0,247177200.0,1.0943592447745016,-0.10615865864650947,17805000.0,8.333333015441895,-4.690000057220459,5.766666889190674,11.0
1087294,CUMBERLAND PHARMACEUTICALS INC,0.0,13.333333333333336,13.333333333333336,2,2009-08-11,0.0,-1.0,2834,Drugs,1,8.00100040435791,7.0,7.0,3,21.0,3.4182381629943848,17091192.0,75000000.0,256367880.0,0.3841695284837927,0.07055394380918546,9404599.0,2.6666667461395264,-0.4066666662693024,6.0999999046325675,25.0
1092699,SPS COMMERCE INC,0.0,0.0,0.0,0,2010-04-22,16.66666603088379,13.333333015441895,7372,Softw,1,7.000999927520753,7.0,7.0,1,7.0,2.6657931804656982,10920939.0,49160328.0,131051268.0,0.7576531776084675,0.1064011070842901,37746000.0,6.666666507720947,0.15000000596046448,3.2999999523162837,16.66666603088379
1093557,DEXCOM INC,7.6923076923076925,0.0,-7.6923076923076925,1,2005-04-14,0.6666666865348816,-2.1666667461395264,3845,MedEq,1,7.000999927520753,6.5,6.5,2,13.0,5.358885288238525,25186760.0,61100000.0,327427880.0,0.05768369317935446,-0.5537220349104053,0.0,11.666666984558105,-1.2000000476837158,11.43333339691162,42.66666793823242
1095291,"WEB.COM GROUP, INC.",0.0,0.0,0.0,0,2005-11-02,0.20000000298023224,0.10000000149011612,7370,Softw,1,0.0,0.0,0.0,1,0.0,2.4256718158721924,16494568.0,68000000.0,164945680.0,0.2299575500303214,0.009942667185948731,16445000.0,17.0,0.9566666483879088,9.366666793823242,37.33333206176758
1096738,EPOCRATES INC,0.0,14.285714285714285,14.285714285714285,2,2011-02-02,25.0,37.25,7370,Softw,1,9.00100040435791,8.300000190734862,8.300000190734862,2,16.5,4.157161235809326,22282384.0,75040000.0,311953376.0,0.6918357329842932,0.050443435495950525,73703000.0,8.666666984558105,2.1933333873748784,11.43333339691162,45.33333206176758
1097136,SENORX INC,33.33333333333333,0.0,-33.33333333333333,2,2007-03-29,2.125,2.25,3845,MedEq,1,8.00100040435791,4.0,4.0,2,8.0,2.723740339279175,14980572.0,66000000.0,179766864.0,1.6797069763892034,-1.0292566265159968,25508758.0,14.333333015441895,1.820000052452088,16.466667175292972,49.33333206176758
1097503,"TRAFFIC.COM, INC.",0.0,4.3478260869565215,4.3478260869565215,1,2006-01-25,0.9166666865348816,1.25,7370,Softw,1,5.000999927520752,5.0,5.0,1,5.0,2.9478228092193604,19308240.0,75325000.0,222044760.0,1.7200824286715812,-1.2903817230363823,34939000.0,13.666666984558105,2.636666774749756,12.833333015441895,34.33333206176758
1099590,MERCADOLIBRE INC,0.0,5.882352941176473,5.882352941176473,1,2007-08-10,22.22222137451172,58.33333206176758,7370,Softw,1,9.00100040435791,4.5,4.5,2,9.0,2.726550817489624,43835264.0,273312145.0,745199488.0,0.5627980671579589,0.02268007328528921,16459337.0,18.33333396911621,0.0833333358168602,11.56666660308838,40.33333206176758
1103025,TRX INC/GA,25.0,0.0,-25.0,2,2005-09-27,0.0,0.0,7374,BusSv,0,9.00100040435791,9.0,9.0,1,9.0,2.596608161926269,17656936.0,81600000.0,211883232.0,1.1376420821493154,-0.20513185300099632,61962000.0,13.666666984558105,3.4233334064483643,9.533333778381348,38.0
1104042,ADVANCED ANALOGIC TECHNOLOGIES INC,0.0,11.111111111111107,11.111111111111107,1,2005-08-04,22.5,18.700000762939453,3674,Chips,0,9.00100040435791,4.5,4.5,2,9.0,3.864344596862793,40962052.0,95400000.0,368658468.0,0.1547747862431842,0.005834668634276428,14272000.0,13.666666984558105,5.550000190734863,9.533333778381348,38.0
1104349,CAPELLA EDUCATION CO,0.0,14.285714285714285,14.285714285714285,1,2006-11-10,25.0,25.54999923706055,8200,PerSv,1,9.00100040435791,9.0,9.0,1,9.0,3.841442584991455,15365770.0,70000000.0,268900975.0,0.3041139398373713,0.5035868687348568,129278000.0,10.0,0.15000000596046448,14.06666660308838,50.0
1105018,NYMEX HOLDINGS INC,0.0,18.0,18.0,2,2006-11-17,103.38983154296876,125.40677642822266,6200,Fin,0,9.00100040435791,4.5,4.5,2,9.0,13.383076667785645,86990000.0,325000000.0,4349500000.0,0.9361823643628804,1.2931371422002529,476143000.0,10.0,5.493333339691162,14.06666660308838,50.0
1105184,NANOSPHERE INC,6.666666666666668,0.0,-6.666666666666668,1,2007-11-01,0.0,14.285714149475098,2835,Drugs,1,9.00100040435791,9.0,9.0,1,9.0,3.2147886753082275,22503520.0,105000000.0,337552800.0,1.2289047118644427,-0.6696517255967066,780173.0,9.666666984558104,2.713333368301392,32.233333587646484,40.0
1105360,"SALARY. COM, INC.",0.0,16.666666666666664,16.666666666666664,1,2007-02-15,28.571428298950195,19.0476188659668,7370,Softw,1,7.000999927520753,7.0,7.0,2,14.0,2.634136199951172,15014577.0,51300000.0,135131193.0,1.5737573502707838,-0.2682482496842901,16634811.0,18.33333396911621,1.6666666269302368,14.233333587646484,42.0
1105533,ARGOS THERAPEUTICS INC,42.857142857142854,0.0,-42.857142857142854,1,2014-02-07,11.25,0.0,2836,Drugs,1,7.500999927520753,7.199999809265138,7.199999809265138,3,21.5,3.386481523513794,19048958.0,78750000.0,266685412.0,0.06958711726878483,-0.8347249755078466,3705942.0,14.666666984558105,2.696666717529297,24.16666603088379,35.0
1106645,DEBT RESOLVE INC,0.0,0.0,0.0,0,2006-11-02,2.0,-3.5999999046325684,7370,Softw,1,3.000999927520752,1.5,1.5,2,3.0,2.58279800415039,6456995.0,12500000.0,32284975.0,2.9205236419253726,-0.5491249412458892,54290.0,11.666666984558105,-2.7300000190734863,5.199999809265137,20.0
